smiles,IC50(nm)
CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4sccc34)cc2)CC1,3.33
CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4occc34)cc2)CC1,5.67
CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4ccsc34)cc2)CC1,3.1
CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,0.85
CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(SCCN)nc12,603
CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,26090
CCC(C)[C@H]1[C@](C)(O)C(=O)[C@@]2(O)C[C@](C)(O)C[C@@H](C)[C@@H]2[C@]1(C)C(=O)/C=C/OC,11500
CCC(C)[C@H]1[C@](C)(O)C(=O)[C@@]2(O)C[C@](C)(O)C[C@@H](C)[C@@H]2[C@]1(C)C(=O)/C=C/N(c1ccccc1)c1ccc2ccccc2c1,100000
C[C@@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,43500
CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,22500
CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(O)c1O)C2=O,37500
Cc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,100000
COc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,100000
CCOc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,100000
Oc1ccc2oc3ncc(Cl)c(-c4ccccc4)c3c2c1,100000
Oc1ccc2oc3ncc(Br)c(-c4ccccc4)c3c2c1,28700
CC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,100000
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,10000
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,10000
OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,10000
OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,10000
CN(C)CCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,10000
Clc1cccc(Nc2cncc(-c3cncc(NCCCc4cccnc4)c3)n2)c1,10000
Clc1cccc(Nc2cncc(-c3cncc(NCCCn4cccn4)c3)n2)c1,10000
Clc1cccc(Nc2cncc(-c3cncc(NCCCn4cncn4)c3)n2)c1,10000
CS(=O)(=O)N1CCn2c3c(cccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)NC4=O)C1,53
Cc1cn(S(=O)(=O)N2CCn3c4c(cccc4c4c5c(c6c7ccccc7[nH]c6c43)C(=O)NC5=O)C2)cn1,120
CC(C)N1CCn2c3c(cccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)NC4=O)C1,78
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cccc(Br)c3c21,80
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccc(Br)cc3c21,4400
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Br)ccc3c21,76
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3c(Br)cccc3c21,16200
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(F)ccc3c21,103
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Cl)ccc3c21,72
Cc1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c(c21)C(=O)NC3=O,226
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(C(F)(F)F)ccc3c21,1135
COc1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c(c21)C(=O)NC3=O,134
COc1ccc2c(c1)[nH]c1c3[nH]c4cc(Br)ccc4c3c3c(c21)C(=O)NC3=O,630
O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,12000
COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,376000
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,110
Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F,190
Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,120
OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,308
Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1,3000
NC(=O)c1sc(-c2ccnc(N)n2)nc1-c1ccc(Cl)cc1Cl,50000
COc1ccc(-c2nc(-c3ccnc(N)n3)sc2C(N)=O)c(Cl)c1,50000
Nc1n[nH]c(N)c1/N=N/c1ccncc1,450
Cn1nc(N)c(/N=N/c2ccncc2)c1N,420
CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,10000
CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1,10000
CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,100000
CC(C)c1n[nH]c2c(NCc3ccccc3)nc(NC3CCCCC3N)nc12,15000
CC(C)c1n[nH]c2c(NCc3ccccc3)nc(NC3CCC(N)CC3)nc12,6600
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2=O)cc1,10000
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCOC2=O)cc1,10000
Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,32000
COc1cc2c(C)cc3c(c2cc1OC)C(=O)NC3=O,16000
CCc1cc2c(c3cc(OC)c(OC)cc13)C(=O)NC2=O,19000
COC(=O)c1cccc2c3c(c(CC(C)C)cc12)C(=O)NC3=O,6000
COc1cc(-c2nc(-c3c[nH]c4ccccc34)c[nH]c2=O)cc(OC)c1OC,100000
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,10000
COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,1450
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,14000
CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,232
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,925
C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,11
CCNCc1cncc(-c2cccc3[nH]nc(-c4nc5c(F)cc(F)cc5[nH]4)c23)c1C,2
CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,63
CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,90
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,2
COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,28
CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4ccc5c(c4)OCCO5)s3)cc2)CC1,20
COc1cccc(C(=O)c2sc(Nc3ccc(N4CCN(C(C)C)CC4)cc3)nc2N)c1,20
c1cnc2[nH]c(-c3cnnn3CCCc3c[nH]c4ncccc34)cc2c1,9000
CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,44700
COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1,3160
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,22.5
CC(C)=CCNc1nc(N)nc2c1ncn2C(C)C,200000
COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,10000
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,1090
CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2,35000
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,10000
O=C(COc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1)Nc1cccc(Cl)c1,470
COc1cc(-c2nc3ccccc3c(=O)[nH]2)ccc1OS(C)(=O)=O,3500
COc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1OCC(=O)NC1CCCCC1,3800
COc1ccccc1NC(=O)COc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1OC,1500
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,62
COc1ccc(C(=O)NC2CCN(c3nccc(Nc4ccc(F)cc4)n3)CC2)cc1,278.2
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@H]3N)nc21,1000
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCCC[C@@H]3N)nc21,1000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@H]3N)nc21,1000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCCC[C@@H]3N)nc21,1000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,541
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCCC[C@H]3N)nc21,1000
COCCNc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@H]3CCCC[C@H]3N)nc21,1000
CC(=O)Nc1cc(Cl)cc(Nc2nc(N[C@H]3CCCC[C@H]3N)nc3c2ncn3C(C)C)c1,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@H]3CCCC[C@@H]3N)nc21,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@@H]3CCCC[C@H]3N)nc21,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@H]3CCCNC3)nc21,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@@H]3CCCNC3)nc21,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@H]3CCNC3)nc21,1000
CC(C)n1cnc2c(Nc3cc(N)cc(Cl)c3)nc(N[C@@H]3CCNC3)nc21,1000
CCOC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccccc3)nc1-2,1000
CCOC(=O)c1nn(C)c2c1C(C)Cc1cnc(Nc3ccccc3)nc1-2,10000
CCOC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,3240
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2(C)C,10
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccccc3)nc1-2,450
CC1Cc2cnc(Nc3ccccc3)nc2-c2c1c(C(N)=O)nn2C,5260
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,10
CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,160
CCNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,450
CN(C)c1cccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,1850
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cccc(N4CCNCC4)c3)ncc1CC2,5620
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cccc(N4CCOCC4)c3)ncc1CC2,3650
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(Cl)cc3)ncc1CC2,60
Cc1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,250
CN(C)c1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,34
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCNCC4)cc3)ncc1CC2,8
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCOCC4)cc3)ncc1CC2,280
CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)cc2)CC1,3
CN(C)c1ccnc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,5700
CN(C)c1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)nc1,680
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCNCC4)cn3)ncc1CC2,29
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCOCC4)cn3)ncc1CC2,30
CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)nc2)CC1,10
COC(=O)CCCCCCC(=O)Nc1ccccc1Nc1ncc2cc(C(=O)N(C)C)n(C3CCCC3)c2n1,5000
COC(=O)CCCCCCC(=O)Nc1cccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)c1,26
COC(=O)CCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,4.8
COC(=O)CCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,10
COC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,12
COC(=O)CCCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,24
CN(C)C(=O)c1cc2cnc(Nc3ccccc3NC(=O)CCCCCCC(=O)NO)nc2n1C1CCCC1,5000
CN(C)C(=O)c1cc2cnc(Nc3cccc(NC(=O)CCCCCCC(=O)NO)c3)nc2n1C1CCCC1,30
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCC(=O)NO)cc3)nc2n1C1CCCC1,11
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCC(=O)NO)cc3)nc2n1C1CCCC1,10
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,8.8
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,8.1
COC(=O)CCCCNC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,6.3
COC(=O)CCCCCNC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,7.3
COC(=O)CCCCCCNC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,11
COC(=O)CCCCCCCNC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,8.2
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCCCC(=O)NO)cc3)nc2n1C1CCCC1,11
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,9.6
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,12
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,26
CCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,10
CCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,27
CCCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,29
CCCCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,123
COC(=O)CCCCCNC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,23
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)NCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,8.4
COC(=O)CCCCCCC(=O)Nc1ncc2cc(C(=O)N(C)C)n(C3CCCC3)c2n1,5000
COC(=O)CCCCCCC(=O)NNc1ncc2cc(C(=O)N(C)C)n(C3CCCC3)c2n1,5000
COC(=O)CCCCCCC(=O)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,13
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCC(=O)NO)CC4)cn3)nc2n1C1CCCC1,13
COC(=O)CCCCCCC(=O)NCc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,25
CN(C)C(=O)c1cc2cnc(Nc3ccc(CNC(=O)CCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,10
COC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)nc1,47
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cn3)nc2n1C1CCCC1,93
COC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cn1,16
COC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3ncn(C4CCCC4)c3n2)cc1,5000
O=C(CCCCCCC(=O)Nc1ccc(Nc2ncc3ncn(C4CCCC4)c3n2)cc1)NO,5000
COC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3nnn(C4CCCC4)c3n2)cc1,857
O=C(CCCCCCC(=O)Nc1ccc(Nc2ncc3nnn(C4CCCC4)c3n2)cc1)NO,1140
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCCO)cc3)nc2n1C1CCCC1,10
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)O)cc3)nc2n1C1CCCC1,18
CN(C)C(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,16
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C,4.26
CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21,2.35
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,0.71
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CC1,1.94
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1(C)CC1,1.84
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,1.58
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1CC1CC1,1.63
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C1CC1,0.96
CCC(CC)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21,1.08
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCC1,1.04
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCCC1,1.02
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1[C@H]1CC[C@H](C)CC1,1.61
C#CCN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,1.34
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=N)N)C5)ncc3F)cc2n1C(C)C,0.99
C/C(=N\O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,3.1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(N)=S)C5)ncc3F)cc2n1C(C)C,2
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=S)n4ccnc4)C5)ncc3F)cc2n1C(C)C,17.7
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)P(C)(C)=O)C5)ncc3F)cc2n1C(C)C,1.56
CCOP(=O)(OCC)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,4.83
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)C,1.35
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCNC(=N)N)C5)ncc3F)cc2n1C(C)C,1.52
Cc1cnc(Nc2ccc(N3CCC(N(C)CCO)CC3)c(F)c2)nc1-c1cnn(C(C)C)c1,18
Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccc(Cl)c5)ncnc43)C2)n1,1000
Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccc(Br)c5)ncnc43)C2)n1,611
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)nc2n1C1CCCC1,142
Cc1ccc(NC(=O)C2(C(=O)Nc3ccc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)cc3)CC2)cc1,46
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCCN=C=S)cc3)nc2n1C1CCCC1,148
CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,10000
CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,839
COc1ccc(Cc2nc3c(c(C(C)C)nn3-c3c(Cl)cc(Cl)cc3Cl)c(=O)[nH]2)cc1,858
CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCN4CCOCC4)cc3)[nH]c(=O)c12,1750
Cc1ccc(Cl)cc1NC(=O)Nc1cccc2ccc(O)cc12,44000
O=C(Nc1ccccc1)Nc1cccc2ccc(O)cc12,120000
O=C(Nc1cccnc1)Nc1cccc2ccc(O)cc12,340000
O=C(Nc1ccncc1)Nc1cccc2ccc(O)cc12,110000
O=C(Nc1nccs1)Nc1cccc2ccc(O)cc12,23000
O=C(NCc1ccccc1)Nc1cccc2ccc(O)cc12,410000
CC(C)NC(=O)Nc1cccc2ccc(O)cc12,220000
O=C(Nc1cccc2ccc(O)cc12)NC1CCCC1,150000
CN(C)c1cc(NC(=O)Nc2ccccc2)c2ccccc2n1,90000
CN(C)c1cc(NC(=O)Nc2cccc(Cl)c2)c2ccccc2n1,36000
O=C(Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,77000
CSc1ccc(NC(=O)Nc2cccc3c(O)cccc23)cc1,40000
O=C1NC(=O)C(=Cc2ccc3c(c2)OCO3)C(=O)N1,350000
O=C1NC(=S)NC(=O)C1=Cc1c(O)ccc2ccccc12,100000
Cc1[nH]c2ccccc2c1/C=C1/NC(=S)NC1=O,14000
Nc1nc(N)nc(C2=Cc3cc(Cl)ccc3OC2)n1,450000
COc1nc(N)c(C#N)c(-c2ccc3c(c2)OCO3)c1C#N,36000
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,210000
Nc1nc2ncc(CNc3ccc(C(=O)O)cc3)nc2c(=O)[nH]1,16000
O=C(Cc1ccccc1)Nc1cccc2ccc(O)cc12,1000000
O=C(Nc1ccccn1)Nc1cccc2ccc(O)cc12,7600
O=C(Nc1ccc2cn[nH]c2c1)Nc1ccccn1,670
O=C(Nc1ccccn1)Nc1cccc2ncccc12,2400
O=C(Nc1ccccn1)Nc1cccc2c1C(=O)NC2=O,3600
O=C(Nc1ccccc1)Nc1ccccn1,100000
O=C(NCc1ccccc1)Nc1ccccn1,100000
O=C(Nc1ccccn1)NC1CCCCC1,100000
O=C(Nc1ccccn1)Nc1cccc2c1-c1ccccc1C2=O,100
O=C(Nc1ccccn1)Nc1cccc2c1-c1cccn1C2=O,34
O=C(Nc1ccccn1)Nc1cccc2c1[C@@H]1CCCN1C2=O,190
C=C(O)c1ccc2n1C(=O)c1cccc(NC(=O)Nc3ccccn3)c1-2,17
O=C(Nc1cc(-c2cccs2)ccn1)Nc1cccc2c1C1CCCN1C2=O,11
O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,42
O=C(Nc1ccn[nH]1)Nc1cccc2c1[C@H]1CCCN1C2=O,21
O=C(Nc1ccn[nH]1)Nc1cccc2c1[C@@H]1CCCN1C2=O,29
CNCc1cc(NC(=O)Nc2cccc3c2C2CCCN2C3=O)[nH]n1,290
CCCNCc1cc(NC(=O)Nc2cccc3c2C2CCCN2C3=O)[nH]n1,160
CC(C)NCc1cc(NC(=O)Nc2cccc3c2C2CCCN2C3=O)[nH]n1,130
CC(C)(C)NCc1cc(NC(=O)Nc2cccc3c2C2CCCN2C3=O)[nH]n1,56
O=C(Nc1cc(CNC2CCCC2)n[nH]1)Nc1cccc2c1C1CCCN1C2=O,65
O=C(Nc1cc(CNC2CCCCC2)n[nH]1)Nc1cccc2c1C1CCCN1C2=O,720
O=C(Nc1cc(CN2CCCC2)n[nH]1)Nc1cccc2c1C1CCCN1C2=O,470
O=C(Nc1cc(CN2CCCCC2)n[nH]1)Nc1cccc2c1C1CCCN1C2=O,250
O=C(Nc1cc([C@@H]2CCCN2)n[nH]1)Nc1cccc2c1[C@H]1CCCN1C2=O,220
O=C(Nc1cc([C@@H]2CCCN2)n[nH]1)Nc1cccc2c1[C@@H]1CCCN1C2=O,210
O=C(Nc1cc(CN[C@H]2Cc3ccc(Cl)cc3C2)n[nH]1)Nc1cccc2c1[C@H]1CCCN1C2=O,1.6
O=C(Nc1cc(CN[C@H]2Cc3ccc(Cl)cc3C2)n[nH]1)Nc1cccc2c1[C@@H]1CCCN1C2=O,2.3
O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,10000
Fc1cc(F)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,6
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1,15
FC(F)(F)c1cc(Nc2nccc(-c3cnn4ncccc34)n2)ccc1Cl,15
COC1=CC(=Nc2nccc(-c3cnn4ncccc34)n2)CC(OC)C1,19
Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,31
